"Compound.Name","RT","X1_B_2","X1_B_3","X1_B_4","X1_C_1","X1_C_2","X1_C_3","X10_B_2","X10_B_3","X10_B_4","X10_C_1","X10_C_2","X10_C_3","X14_B_2","X14_B_3","X14_B_4","X14_C_1","X14_C_2","X14_C_3","X15_B_2","X15_B_3","X15_B_4","X15_C_1","X15_C_2","X15_C_3","X16_B_2","X16_B_4","X16_C_1","X16_C_2","X16_C_3","X17_B_2","X17_B_3","X17_B_4","X17_C_1","X17_C_2","X17_C_3","X18_B_2","X18_B_3","X18_B_4","X18_C_1","X18_C_2","X18_C_3","X19_B_2","X19_B_3","X19_B_4","X19_C_1","X19_C_2","X19_C_3","X20_B_2","X20_B_3","X20_B_4","X20_C_1","X20_C_2","X20_C_3","X9_B_2","X9_B_3","X9_B_4","X9_C_1","X9_C_2","X9_C_3","blank03","blank02","blank04","blank01","QC01","QC02","QC03","QC04","QC05","QC06","QC07","QC08","QC09","QC10","QC11","QC12","QC13"
"TG 52:2|TG 16:0_18:0_18:2'TG'[M+NH4]+",12,5650013.895,5717154.419,4915490.198,4819244.389,5505791.003,4850210.797,5620791.141,5115183.71,6214615.419,5087144.469,5560505.398,5285190.883,4365318.505,60956515.12,3928692.556,4661794.222,50310291.05,5990486.448,5546997.3,5150851.453,5001901.223,4705423.802,4243892.434,4723089.762,4448850.039,4712377.335,5924796.297,5045879.998,8959533.034,4687298.635,4652948.871,4841222.869,4766624.148,4832384.265,6002242.904,4779003.619,4770450.32,23259876.93,5554701.023,5657899.553,5069477.25,6632112.642,5235318.134,4514380.303,5834902.909,8808532.256,7221950.41,4275916.355,5566909.692,5513220.87,6065323.882,5045532.632,6089006.461,4173304.389,4083421.305,5461997.905,4104930.738,5251770.647,3649074.537,1511682.316,1546145.49,1508170.081,2422581.449,6774690.674,6562614.555,6697724.03,6989784.088,6407662.081,6312423.537,6199249.456,6079091.241,6127097.327,6092226.746,6034135.464,5970407.955,5846302.943
"TG 52:3|TG 16:0_18:1_18:2'TG'[M+Na]+",11.78,3818191.875,3865921.791,3576891.816,3690209.487,4178872.458,3546092.079,3759441.783,3412685.797,3799708.922,2923504.796,3670347.112,3398333.368,2870126.32,8562358.656,2814401.139,2965559.885,3875889.292,3678235.683,3468779.285,3311545.512,3192326.435,2764076.477,2535543.148,2827598.82,2884118.203,3411389.782,4167673.914,3410154.252,4928826.568,3662291.809,3578587.534,3600041.074,2899566.044,3183088.385,4216591.97,3256628.574,3598238.035,7773411.707,3358902.357,3483960.163,3318573.386,4251734.35,3333472.945,3077803.719,3992152.111,4649766.336,4580790.053,3022761.987,3348196.535,3112208.114,3965884.687,3039843.816,3730796.83,2595417.84,2608595.091,4075946.669,2707051.271,3180042.657,2373671.135,1015061.691,1052873.992,1008745.957,1334657.201,4241149.352,4139891.618,4183333.128,4211287.109,3895041.136,3909463.99,3900320.449,3867997.928,3907523.688,3906517.648,3871031.411,3846638.637,3784921.222
"TG 54:4|TG 18:1_18:1_18:2'TG'[M+NH4]+",11.86,2239967.158,2279570.337,2002209.033,1937457.394,2179979.351,1829381.29,1757667.105,1881393.738,2399918.214,1595763.441,1589834.529,1514364.77,1831840.653,20844089.94,2009801.279,2103445.205,27910013.53,2252592.017,1972452.332,2059235.349,2131440.118,2130301.589,1915090.496,1928700.488,2374109.086,2706359.094,2188372.445,1969838.493,3228129.087,2641597.02,2541983.328,2767711.51,2478628.673,2550616.088,3033507.882,3047233.415,1949888.911,9855225.06,2802590.349,2667338.665,2442249.284,2841546.564,2980159.341,2481871.954,2675800.882,3834848.994,2988662.617,1662036.504,2441236.947,2487165.947,2146167.332,2360130.629,2322914.566,1585552.625,1744149.925,1928206.843,1486480.905,1679288.629,1351242.846,605614.7348,650044.8375,640943.0867,1006571.162,2669635.672,2605071.823,2695615.444,2812101.512,2718083.49,2525065.87,2498219.081,2489271.18,2493592.133,2443777,2420324.188,2446250.929,2361937.893
"DG 36:4|DG 18:1_18:3'DG'[M+NH4]+",7.34,119390.6968,154986.0629,113345.2217,46078.3965,51789.71056,45246.35184,126612.3165,250712.6594,377150.9123,48830.14333,47806.81335,51344.30403,317408.4377,351769.0866,422346.5129,112235.6721,307925.353,127583.7364,164604.9074,330212.0429,276579.3869,75258.67898,110233.496,102570.996,197050.3798,310469.6164,54105.54697,78291.82368,64663.40272,219737.7225,254037.3509,415732.9646,116207.6266,143083.6611,84517.72252,242066.3819,249400.1892,230775.8714,78744.79437,104100.0465,81152.43631,234745.813,485947.0844,336761.1268,90066.77886,115623.8377,86788.52043,157745.2119,309337.5317,360968.9467,72742.13422,131580.9819,69792.16746,117992.9639,876104.9364,400622.2124,49081.19363,85397.45899,58751.02887,45586.05205,40514.83831,52395.62469,78482.72778,197750.2572,196999.0553,193021.0189,186137.918,185372.7513,184397.0098,174891.9857,171341.365,173959.624,168557.7824,167494.3366,166280.2481,167384.7953
"TG 54:6|TG 18:1_18:2_18:3'TG'[M+NH4]+",11.41,382903.8076,461035.4764,404604.2806,324477.2908,404874.2105,328807.1954,424596.1432,526132.593,799607.0276,287561.8205,322921.1714,299117.4727,576847.1666,9656686.393,821731.9212,337811.7162,13971260.36,402401.7056,454735.2697,684506.8072,719298.1521,356486.7845,237701.2767,362377.1719,441424.7225,937607.3058,426925.0921,341685.3445,405549.7101,678455.5868,733545.5213,806858.7979,416782.5433,521471.3088,536772.6344,753198.0764,553050.5356,2109036.415,338645.7491,307631.0913,375219.4491,576836.3457,835559.6916,850819.9541,480109.3412,570080.019,503387.6097,418326.5824,770872.0999,746502.6798,442922.7361,464572.3581,457881.4177,405220.9514,971857.6264,732446.0468,319917.5266,362864.9784,278053.8203,155111.1219,172676.2262,174966.2672,265386.2777,588327.2644,564243.6597,564080.3024,598875.9855,587742.592,550023.1065,546258.8963,547821.0623,543593.7639,530099.7599,521149.8903,529059.6895,512568.6076
"TG 54:5|TG 18:1_18:2_18:2'TG'[M+NH4]+",11.64,1130287.797,1237786.999,1075368.561,958412.7691,1134517.947,965905.0561,984090.8929,1187849.437,1700474.949,830818.2012,855305.3844,742920.7513,1156430.281,15172251.08,1581140.795,1047528.912,17793836.11,1151402.341,1102791.817,1332562.677,1443680.119,1124983.402,970877.961,998208.5721,1234316.826,1890226.523,1114022.485,1010821.039,1502426.237,1509527.252,1604233.564,1729294.009,1194578.595,1460416.946,1483039.997,1739484.751,1189592.859,4922265.748,1340268.181,1246117.022,1143455.984,1540024.573,1980739.844,1605459.55,1363167.21,1763929.963,1415597.498,969187.3192,1533042.624,1630198.529,1067848.97,1231827.341,1209344.635,935280.0856,1431408.53,1308202.002,845709.4042,1028409.172,763055.5237,423594.0655,458599.1329,463984.3321,645322.4546,1486490.994,1437552.786,1458558.332,1532635.728,1502801.826,1353920.587,1354121.918,1351095.102,1331232.054,1332383.896,1327785.291,1287381.54,1281640.735
"TG 50:4|TG 14:0_18:1_18:3'TG'[M+Na]+",11.2,565866.1431,529653.791,461091.1115,536574.7412,708432.0325,481845.9175,548609.9674,441762.9186,482745.5991,400262.574,499520.7913,466629.7504,418363.9362,3395991.909,443714.0815,397038.9543,5110842.382,465836.0865,498546.3509,496869.2184,473806.3548,468687.9793,384146.0431,432468.4655,357942.7717,492350.7172,672101.7778,506791.7555,696474.1817,588437.8068,557840.2569,541038.5061,387826.2214,473989.7383,617257.1087,479668.6972,480465.272,1335733.206,486149.5873,471669.0475,478508.9888,630109.2069,474136.0735,408936.5113,611281.9352,597274.9406,656113.7045,476438.3497,502490.9611,467787.4149,626357.8187,451288.5266,540108.3576,377867.0249,348043.6504,709570.2517,419016.4404,475565.1565,352490.2086,181998.2183,179793.512,185154.732,235559.4599,578582.0988,565927.0809,572581.443,581289.1046,532191.0902,525689.5223,535577.181,526175.8103,531260.8428,524084.5084,524920.2298,517685.5882,504416.9462
"TG 50:3|TG 16:0_16:1_18:2'TG'[M+NH4]+",11.44,1876342.259,1732588.557,1539300.528,1774057.473,2381216.938,1605665.394,1813843.384,1541964.406,1668581.37,1363918.56,1886785.061,1691426.379,1205562.687,18523267.41,1206783.539,1159173.668,41977007.9,1402355.461,1500061.331,1467713.95,1450592.765,1339236.837,1179625.249,1384973.392,1182310.759,1513899.444,2218079.373,1620877.393,2553048.795,1694903.555,1511955.242,1439708.687,1198608.684,1261423.543,1777378.275,1399850.925,1578477.226,5883957.219,1569578.168,1529190.831,1437277.98,1979270.708,1392497.827,1202558.817,1785511.463,1931090.975,2046761.864,1330499.143,1519027.83,1432424.974,2004393.012,1354570.703,1619164.295,1175562.289,1053336.609,2251838.948,1322605.915,1601138.793,1088988.644,518459.8232,593385.4368,591642.2796,849055.8441,1871178.649,1803326.013,1814467.902,1908859.602,1829113.618,1685241.353,1761439.85,1684507.389,1581561.596,1670827.205,1666440.26,1576300.985,1634852.541
"TG 50:2|TG 16:0_16:1_18:1'TG'[M+NH4]+",11.69,3886906.092,3799386.933,3308801.04,3651508.183,4616970.098,3312432.447,4340347.873,3648974.921,3977232.657,3395555.598,4248368.946,3780963.698,2713547.788,28334655.7,2438216.03,2611551.533,37721822.47,3258068.563,3579017.744,3256091.578,3092211.503,2867372.505,2770764.045,3158285.394,2610820.109,3054700.528,4565049.682,3564356.791,5618785.956,3154154.686,3063645.061,2987231.366,2608196.942,2791991.945,3439406.214,2981664.689,3374243.024,12423912.38,3452187.491,3265685.306,3255139.976,4240096.564,2998065.748,2730763.739,3941430.764,4536852.056,4608704.738,3039687.322,3404606.561,3283578.67,4263170.976,3001857.307,3853375.581,2713595.749,2391956.528,4500899.375,2882369.931,3586617,2462209.166,1253730.876,1285927.092,1270704.428,1865773.431,4133868.553,4097227.596,4150475.116,4232530.756,4004813.618,3858131.408,3779383.269,3771525.702,3595266.514,3646823.447,3690394.782,3538824.405,3499564.177
"TG 48:4|TG 12:0_18:1_18:3'TG'[M+Na]+",10.8,212898.9243,191310.0206,174000.6919,191261.3747,242743.4599,175628.4033,205676.1397,160589.8385,171562.0545,144120.8355,188638.9064,163903.6737,158495.6635,1609871.79,171604.8897,150636.485,5169361.462,188393.479,212636.3249,206420.3799,192138.6343,199802.6153,155850.7765,175962.0097,162374.0795,257674.3993,234665.4673,193984.5073,237855.1426,222769.4338,226981.0874,211710.9383,137412.0857,181495.4947,210822.3301,188248.2093,184140.3697,417591.9343,181614.3724,176039.0267,175870.8855,207217.1383,168385.3589,142099.8355,197900.1181,189457.2302,210145.2165,197863.0644,234746.4706,198547.4085,262722.5359,204667.8467,230574.4089,140602.2663,130455.6621,242363.6793,160804.1752,172443.4347,137309.6177,73551.63423,74400.07286,65219.25143,93285.86752,216476.4944,206424.6979,205780.9267,206939.4696,189776.0482,195483.316,195724.7569,190675.9869,196819.3318,192359.7172,193176.1559,191720.2988,184637.3089
"TG 54:4|TG 18:1_18:1_18:2'TG'[M+Na]+",11.86,1949803.713,2012618.124,1808200.03,1714225.147,1893798.333,1716052.049,1587299.136,1687043.151,2057473.002,1450547.978,1469778.106,1431283.402,1685634.599,4437650.67,1828271.022,1912411.467,2258934.568,1932888.195,1786901.682,1867534.185,1931720.495,1856651.706,1729295.857,1695553.083,2204216.421,2314218.438,1925153.108,1762554.871,2452444.348,2334975.173,2300787.361,2338392.571,2179149.727,2396208.911,2524331.17,2546942.432,1819888.316,4384192.266,2392770.828,2294862.018,2151903.964,2369756.093,2508695.427,2180135.141,2245798.158,2826830.6,2397086.354,1606224.816,2107052.205,2149993.587,1849390.294,2057630.184,1981251.004,1482990.126,1661440.613,1695225.148,1416979.21,1636813.11,1328698.383,759833.2961,808119.6435,805028.7516,1025360.381,2290235.496,2240496.713,2263100.131,2328726.265,2131450.829,2132258.736,2147040.559,2115264.897,2111725.69,2105983.5,2106685.871,2095224.244,1954342.878
"DG 34:0'DG'[M+Na]+",8.48,461580.3052,344059.6467,190684.5892,205901.5809,349818.6666,240957.7226,508742.0586,375428.3855,452136.5179,524487.3045,430746.2252,706320.4895,362374.9903,320915.7571,504802.0338,275114.6955,634557.6061,269896.0085,269104.7717,284683.1165,232991.7482,268093.422,615430.7009,493026.7643,276644.2772,200335.3832,273139.1283,317702.8364,309003.2188,201287.4615,266144.8931,228913.383,403417.8576,348678.3882,201740.4279,241565.8646,118927.3502,159481.215,332095.4389,405784.4447,383410.6115,196121.3475,320420.794,243119.0029,240635.4521,303283.9618,279558.6928,184185.9258,308652.745,298149.28,221889.5579,327608.078,194280.5464,300528.2902,525897.9198,346094.3236,297476.9662,610687.1854,571783.1707,232113.0608,73542.33087,95577.00485,123741.1301,380451.1229,367438.426,360985.1582,352931.8762,335886.9613,322418.079,331838.6995,315809.8682,327066.9695,300585.6978,301066.4505,309848.8143,281715.4867
"TG 52:2|TG 16:0_18:1_18:1'TG'[M+Na]+",12,4100531.004,4195062.529,3909140.745,3897635.144,4153507.418,3725826.326,4042630.015,3976934.792,4469659.819,3944907.984,4065324.571,3800603.525,3635598.282,8149772.395,3058345.638,3670348.74,2279816.405,4298632.159,4117814.384,3934787.287,3580400.779,3365986.575,3527349.268,3552489.467,3386722.738,3718203.289,4289140.077,3892521.821,5234288.483,3766387.019,3679555.646,3771852.859,3619341.251,3866537.667,4293602.944,3712070.801,3873567.875,7412767.47,4086514.294,4055786.146,3889770.237,4496449.613,3844709.508,3443233.173,4186274.86,5147647.094,4851539.771,3552871.98,4210904.298,4080379.965,4368604.128,3692017.302,4340898.133,3478694.255,3411255.268,4109663.414,3390913.774,4024264.167,3168524.492,1802252.404,1642811.134,1824207.282,2078865.363,4765247.896,4587590.943,4643810.918,4780051.19,4418930.667,4186445.33,4401955.269,4326253.387,4335902.631,4368038.407,4358057.688,4313804.433,4277100.872
"TG 54:2|TG 18:0_18:1_18:1'TG'[M+Na]+",12.31,1075668.95,1048370.281,925173.9113,835839.4575,782473.022,834728.5983,672470.4818,962364.7708,1137088.849,995737.5615,850958.7253,853859.6128,902072.9146,6761163.721,839257.7821,945030.2694,3579777.028,1064716.149,1033828.918,952139.9379,969422.5191,943204.0841,910387.7554,895104.4565,867430.9298,923053.826,908397.5916,938877.7449,1550874.589,881753.586,907504.6332,917664.6128,990468.7261,1046286.324,1133822.691,1096968.718,845183.0246,3581458.751,1150480.148,1112021.427,961528.181,1082648.609,1092762.51,917002.457,1035385.638,1658257.465,1137511.583,837103.9098,1175442.847,1177215.313,995236.5475,1182163.351,1111764.393,920037.4826,947200.5342,800647.1336,812349.3213,951303.3737,762956.5161,510733.1983,350797.5434,556273.1732,598742.3827,1240279.372,1210667.603,1222596.834,1285781.013,1292510.67,1121011.634,1157848.296,1120492.633,1125760.702,1139938.351,1140557.604,1135054.346,1120094.102
"TG 54:6|TG 18:1_18:2_18:3'TG'[M+Na]+",11.41,531252.7955,566641.5013,508757.7296,413463.5977,448878.6301,405048.2806,511242.1473,533948.1369,1039175.677,373139.3197,376834.0784,336049.5428,723391.9549,3384075.539,1025856.951,474596.2719,2039999.703,497688.7666,532836.2284,826358.8208,877024.5419,485839.6,401427.5387,386079.5601,553391.4669,989712.478,469369.1989,420637.5251,500891.6681,785374.0149,866494.8312,939483.174,524803.6619,602592.0915,651218.3989,926851.4936,580849.3417,1608552.903,508584.918,473084.349,453423.2763,674188.2829,1082918.384,1072644.118,565704.0521,631757.9539,569356.2539,470179.068,804498.0749,1016692.606,500653.6448,537456.0331,532570.9522,541372.332,1202216.954,748287.6111,405991.6163,447589.3232,376671.0572,222941.4048,266211.9585,268679.5556,353022.7818,663574.0286,630517.8374,673334.0733,688974.5623,641790.9738,640837.2922,639480.8652,634724.8774,620539.1467,636632.0884,612389.1479,632990.0905,612175.6548
"TG 56:3|TG 20:0_16:1_20:2'TG'[M+NH4]+",12.37,102685.4474,104518.72,95935.36209,90087.72637,143252.8775,90805.19276,67013.65361,93439.30962,119601.6676,145225.5421,91296.43922,84849.81495,139774.8491,3350775.142,95157.54369,96436.71708,12909511.29,114427.639,127244.0069,112048.4754,132494.6159,163037.6517,82015.06574,163617.5224,119740.3165,113879.4984,105144.9348,153363.2417,123199.6452,146561.7017,93643.85619,192855.4085,119029.4364,170338.8775,175389.6481,129754.9059,143403.859,683275.5117,112854.5886,146495.7397,172642.444,122987.3368,139946.7987,161694.9223,120896.0729,226974.7179,136223.5907,143154.5351,155854.1185,147798.3395,165981.572,114451.9204,129316.2826,74577.53254,90294.70669,66073.21446,143981.8732,112669.3779,90014.64482,53086.05513,67510.57082,53202.55823,101903.8217,158474.614,157573.4367,158486.7192,165932.822,174479.0856,148336.354,148371.4557,147211.6177,146187.4423,146282.9698,143723.9506,146286.4866,147198.9114
"TG 54:5|TG 18:1_18:2_18:2'TG'[M+Na]+",11.64,1093343.425,1159558.404,1062577.617,925295.2054,987208.6167,899870.8495,963116.995,1063473.727,1562247.131,810490.3194,695771.8742,798920.3124,1152428.988,3779798.09,1568862.696,1102052.066,1759604.744,1091066.817,975506.0005,1308732.054,1370901.867,1117897.672,975426.1976,687999.5581,1257988.272,1777059.221,1029648.189,950662.2963,1188685.642,1470951.807,1558570.937,1642964.134,1231537.303,1421525.013,1426005.106,1694345.523,1147936.366,2545832.906,1242963.959,1202454.92,1127377.199,1357240.253,1763299.361,1635626.567,1254341.639,1474643.757,1229678.17,972785.5979,1362244.606,1518917.756,1030456.287,1234387.175,1099202.531,967477.6594,1448390.826,1176563.7,535081.9145,897606.0788,819310.204,555728.4868,555493.4087,515263.3182,720007.6085,1320044.331,1331115.473,1334140.563,1348597.031,1269987.172,1249130.574,1256075.833,1233387.194,1151988.346,1242771.202,1246594.579,1236929.22,1210349.115
"TG 54:3|TG 18:1_18:1_18:1'TG'[M+NH4]+",12.08,3038114.627,3354642.797,2790528.805,2705230.328,3112720.115,2714066.669,2557182.782,2711104.481,3453216.141,2789776.391,2704888.183,2472903.583,2631373.686,35648912.34,2571674.791,2951166.965,41376882.87,3323928.964,3031776.345,2920845.867,3071288.331,2930013.635,2851949.646,2843372.915,3369998.85,3301517.978,3316138.875,3094180.685,4981745.293,3330060.478,2986115.688,3333045.186,3411555.469,3516453.657,4010610.518,3616130.74,2725934.787,14294112.75,3914497.725,3686020.017,3359116.815,3902545.459,3558536.906,3120162.09,3649090.046,5643846.116,4238071.81,2544784.106,3437952.654,3468261.307,3115309.914,3275629.946,3474470.423,2502917.284,2446770.462,2597630.214,2349112.775,2854140.217,2149885.776,1614744.749,1608605.59,1534407.096,2107141.682,3866921.873,3767765.39,3832322.504,4101481.886,3879890.462,3636606.598,3616798.214,3583084.613,3573312.126,3473893.32,3529569.375,3472959.545,3427141.165
"TG 54:2|TG 18:0_16:1_20:1'TG'[M+NH4]+",12.31,871664.2172,858229.3189,719694.9466,631047.1632,612687.2189,641822.3598,707678.4947,763532.1857,1023682.693,804083.9099,671402.9201,671447.9707,702192.6089,25520954.68,701540.7579,700255.4695,45074382.91,869345.8584,828758.3249,772469.5941,797796.1595,799294.7376,768432.1556,761533.3353,746766.8036,729809.8961,757332.2491,737582.5915,1429589.159,730645.7119,706159.8575,724825.2389,854717.3633,893282.1911,933122.8916,940054.6384,664123.0932,5061374.47,989103.6812,952396.6787,783128.3177,923606.2093,932047.5691,757573.2047,856366.9899,1637743.653,1008762.442,657589.1142,1044115.44,1057100.351,795818.7235,1002956.592,934989.3279,752671.0014,724597.8163,622571.6378,655735.8396,816004.0389,623983.3942,410585.7158,394436.5752,426081.7421,589933.1138,1044191.336,1023358.455,1037870.092,1097898.298,1043214.925,932402.6583,949912.887,936540.4172,921102.2531,922697.0397,913669.2339,906305.4693,867723.3476
"TG 50:3|TG 16:0_16:1_18:2'TG'[M+Na]+",11.44,1963074.958,1879254.319,1646948.643,1913804.691,2391032.628,1748430.134,2055385.109,1651280.43,1692434.361,1524090.923,1995655.957,1810957.846,1296626.488,5842537.249,1234081.854,1285841.66,4654155.803,1530412.308,1704019.985,1659039.893,1529096.425,1486893.546,1307780.788,1458460.921,1267644.221,1558679.403,2326815.17,1825438.354,2464720.608,1751626.171,1620384.505,1606919.58,1288703.77,1451546.606,1913194.286,1449855.996,1645084.852,4133130.69,1663290.636,1594535.288,1674005.386,2043384.422,1418915.486,1276919.426,1939079.658,2015120.842,2142821.581,1555402.024,1554821.707,1454106.277,2110591.487,1448293.027,1820611.737,1282586.954,1119198.04,2246675.752,1440744.938,1662584.13,1244418.577,809611.3879,863458.5065,804246.5229,967572.5996,1972368.393,1946465.862,1943836.697,1961891.706,1794409.553,1805241.455,1790340.429,1761980.112,1761564.106,1759747.073,1767299.645,1733273.528,1696875.906
"TG 50:2|TG 16:0_16:1_18:1'TG'[M+Na]+",11.69,3042889.987,3051162.249,2768216.618,2938755.547,3449171.144,2828210.224,3383373.491,2932820.733,3173512.764,2866037.7,3434233.21,3267116.798,2330123.033,5080786.856,2246998.687,2282339.994,2685789.398,2666133.071,2891487.418,2809212.238,2636902.564,2554172.7,2400739.037,2647741.543,2287922.635,2538767.797,3397684.287,2901201.886,3821675.407,2588243.155,2476160.297,2473076.172,2250957.186,2393757.211,2734261.586,2454060.678,2803275.466,5088169.139,2767444.055,2726061.682,2662716.543,3153173.911,2367124.532,2250169.723,3100897.445,3305529.723,3351849.913,2584655.359,2742987.322,2611418.152,3289905.425,2468689.981,3034665.838,2381889.889,2209876.383,3374043.66,2515114.841,2916588.356,2239119.946,1435624.997,1396508.536,1377324.202,1634657.203,3287061.015,3192654.056,3231362.63,3238096.055,2976549.765,2940234.104,2921414.23,2905267.252,2903289.382,2856758.562,2860155.299,2847584.374,2841664.772
