row ID,row m/z,row retention time,QC04,QC06,QC08,QC05,QC08_3,QC08_1,QC08_2,QC02,QC07,QC01,QC09,38,68,67,56,62,74,73,79,37,61,132,116,85,115,80,109,126,86,121,110,13,14,25,32,20,31,7,26,2,19,8,1,49,50,55,127,133,150,122,151,138,144,145,157,139,156,Blank03,Blank04,Blank02,Blank01
_[M + H]+_sirius_YVCSXKPTXFIUHA-UHFFFAOYSA-O_corr_9193_pos,302.1961556,3.191937026,1547480.263,1510127.7,1418101.72,1303979.182,951976.326,872250.7043,948013.6931,1368040.762,1482370.637,1362938.717,930318.46,318673.1334,780556.8377,2185112.652,745965.126,439120.0816,1933339.746,5866030.188,5970123.309,837595.162,1162319.394,1328041.782,1002818.925,8818236.952,1929124.505,3536710.458,1903864.983,1955409.423,3473214.248,2825879.357,1078107.955,591376.4863,267049.2883,1432398.265,585935.6524,772887.2844,853952.7243,781183.7833,838212.1759,319039.2609,1458406.586,295445.8436,581518.1359,603905.2503,489826.9492,1172882.081,833859.1684,435515.8156,2254190.944,1337606.389,1666243.194,1604840.466,2245364.947,1635614.88,1118129.827,821185.6728,2721454.746,75601.2002,92371.8545,24962.15073,77034.79668
_[M + H3N + H]+_sirius_WPMWEFXCIYCJSA-UHFFFAOYSA-N_corr361_459_pos,380.3371009,7.137468018,26068463.59,25788301.17,27095479.77,25427259.57,14639477.46,14247366.77,13966080.17,19244298.46,26803044.97,17385859.77,14125411.82,25461997.39,23458618.47,30308411.78,24217031.73,14317170.6,28653475.68,23531463.63,13562269.11,27280559.83,26115223.81,14878911.88,26039890.19,21474685.9,23925836.79,25850772.95,27129293.67,23776055.28,22283136.71,26053192.52,25865275.37,24790611.79,26653629.52,25480788.97,25171590.98,27156032.44,25483062.8,25517097.16,22827829.28,25638163.35,19906370.2,29854807.25,23796390.78,14766284.8,24145191.02,13092936.58,25158213.3,14062513.12,16741906.19,22283784.14,24431786.19,25322448.97,30251943.97,42460637.26,25200574.02,18399311.01,25897714.88,17594301.42,19311656.17,17208792.3,16068017.25
_[M + H3N + H]+_sirius_JLFNLZLINWHATN-UHFFFAOYSA-N_corr167_351_pos,256.1754376,3.273150998,12533418,12088280.33,12224370.49,11757442.73,14878287.81,14245218.86,14069121.39,11720889.99,11736929.24,11064250.23,13517532.1,13437003.01,8440640.766,11466007.89,7434498.688,5287237.715,11001926.39,13753480.47,9255156.034,19787560.37,5630719.105,13049544.59,10836997.67,19110342.68,5842502.031,14217608.75,7475975.697,8242935.797,5660498.093,8068760.331,7400879.045,7170358.56,12089044.32,8621960.885,18359020.94,8565702.301,10145071.71,10592566.34,11015938.34,8642951.717,15530186.18,14255210.67,16652379.27,15058966.58,7780343.449,7258324.638,17847738.06,8763544.575,10294661.61,15135794.68,7561522.109,7096007.692,7197598.273,12021828.38,10162613.29,9547159.551,9740262.673,5765341.852,5084925.903,6039149.674,8273646.717
_[M + H3N + H]+_sirius_NZYUESLSENMHNJ-UHFFFAOYSA-N_corr368_613_pos,438.3790934,7.434997582,19887307.88,24304945.18,25812126.48,21681724.08,8905639.959,9341460.733,10268209.11,16935113.12,24447902.7,15672140.58,5219331.428,24690406.56,19985402.51,20503459.98,21972603.45,5551278.344,22335853.75,19365237.79,7405821.828,25204271.33,24818307.04,8155437.95,24761952.47,19449878.88,22715264.02,22883687.14,24453018.83,20215610.4,20104752.06,21593320.5,21034922.81,19755939.24,25178054.28,23320639.02,21002978.11,20447987.11,18568197.05,23548302.01,20536119.43,23710132.4,18042435.08,21649686.92,19265362.63,8036934.553,24540738.01,7179691.432,23740009.78,7615580.897,6489420.415,20102715.39,20575639.95,23484962.99,22201388.77,20689817.31,23208405.24,16904974.75,24313560,15613832.02,16876979.34,15749370.15,14632652.37
_[M + H3N + H]+_sirius_LAPRIVJANDLWOK-UHFFFAOYSA-N_corr361_504_pos,424.363326,7.09397881,33673613.92,33554380.61,36436037.42,32557815.78,6791911.49,7122378.338,17343284.06,25134931.35,35189875.43,23556393.09,16249366.17,35482364.99,32372543.2,38758065.79,32339498,16899121.15,38406696.04,31899676.21,17264759.32,40157818.09,35146676.02,19958367.85,34961039.69,28427801.89,32846962.26,35203189.02,36141614.28,31624748.49,29781059.96,34682496.62,34520203.03,34026654.11,35430512.88,33973124.11,33952667.01,18848034.97,34306870.09,33158244.02,31052955.64,35209626.83,27932676.25,20479496.78,31655636.84,19815773.22,32611761.68,16749564.15,33560750.83,17964443.27,26963295.09,29745016.22,31090618.78,35293512.52,54148131.03,73907854.48,33089815.58,24253403.58,13597377.53,23599479.11,24330912.05,22812625.15,20267915.47
_[M + H3N + H]+_sirius_QAXPOSPGRHYIHE-UHFFFAOYSA-N_corr343_1414_pos,396.332012,6.428160554,3421249.762,3688419.054,7079187.823,3533967.666,1970529.707,1746831.884,1833258.116,2467951.382,4080520.826,2608688.614,1964960.689,3886928.862,2200754.732,3160096.686,2516007.388,1222852.12,2397259.533,2829066.363,1408200.778,4030326.992,4856567.474,2105432.788,2502220.662,1787603.812,2013462.453,2203920.978,4172986.124,2427524.778,1582703.43,2780061.611,2385785.865,2285433.74,2574325.055,2600416.482,2797972.705,1996902.42,2784067.314,2759870.229,2088682.338,3868859.385,1947916.532,2975182.429,2871336.147,1349156.326,2620296.47,2141386.111,2366642.033,1840794.203,1905346.485,2724979.426,2038812.604,2129059.76,2297531.595,1721391.246,2362479.935,2304360.526,2173711.785,1125053.818,1342323.152,1262739.473,1181108.088
_[M + H3N + H]+_sirius_LAPRIVJANDLWOK-UHFFFAOYSA-N_corr361_6430_pos,424.3633335,7.108853467,34999192.94,12337594.07,35262620.5,33891369.6,17901222.04,17572102.21,5327968.973,9239673.815,33866498.38,6910779.647,16510244.73,34178886.7,31414836.71,38374908.16,33768934.08,16863287.13,38058080.13,30807508.17,5653036.493,39175134.47,36859980.63,19755190.56,34160626.12,30217587.72,33845097.07,33904999.62,35083393.32,33019996.64,31047796.58,13183821.4,33520582.6,33125933.56,12424877.4,33357931.59,14987428.08,37184568.83,35946810.21,34993962.78,29657326.61,34007514.61,27167337.65,41311701.9,32846262.26,19632351.55,31267716.15,16575327.85,35605453.36,17745878.93,27715741.72,10488500.25,32465165.45,34889266.62,53961850.61,53611935.76,10257846.57,25593327.47,33974474.4,24518652.28,25544328.68,23916122.9,21727497.29
_[M + Na]+_sirius_VXQBJTKSVGFQOL-UHFFFAOYSA-N_corr386_830_pos,227.1250637,11.31957397,20144243.85,17318710.96,16987684.32,20324231.01,9780271.662,3883806.41,7236798.753,21877369.14,21567067.83,19484479.33,14621889.22,19443406.78,19847205.83,18796316.64,21204720.81,14470828.01,19077737.75,21054802.21,13175185.27,17421873.15,17395660.74,14098092.39,19184185.1,21820171.4,16063649.78,19718571.86,15414533.48,22501328.84,20112629.41,18686121.36,22160306.16,19065400.17,19736270.43,23420060.68,20763261.14,18782612.45,16140307.09,17826173.95,21011305.19,18792014.26,20001491.51,17796229.37,16810269.12,10110704.9,20448547.99,9893073.559,21032391.95,10985992.77,14940481.21,20984998.82,20776602.27,19848927.06,20391149.29,21590570.49,17751913.9,19797106.93,21550287.69,635791.6177,642078.3025,617266.963,570288.2157
_[M + Na]+_sirius_HVAUUPRFYPCOCA-UHFFFAOYSA-O_corr_453_pos,546.3560123,6.137024922,14671850.47,12503663.29,13289175.93,13926492.88,6254446.356,7401703.917,7096580.998,18131718.41,12690494.81,17595734.56,6701088.621,8946702.633,33082929.03,22478356.73,15521529.91,68638841.75,27642573.59,22879942.37,1547563.297,3620333.061,5540741.404,2349898.979,8713159.994,3083115.144,4265002.013,52397263.54,52352652.07,5257873.382,2996200.313,4642668.752,94957477.17,5754087.902,9600447.489,3014836.117,3422311.046,17092200.54,3988854.163,4905483.906,3318191.253,20650862.72,6473224.006,52618031.23,59009456.51,1637122.102,3165470.747,983131.0001,5927536.773,5781872.254,4266586.383,6894165.036,6025711.148,7249145.969,17478190.07,13595645.64,2987118.141,39828564.65,30431333.01,0,0,0,9266.524776
_[M + Na]+_sirius_MSFSPUZXLOGKHJ-UHFFFAOYSA-N_corr_324_pos,274.0919521,1.068929633,32589079.23,35507885.37,28945419.26,30356099.99,20708709.6,19074976.3,19374332.23,31358783.23,32328934.06,33935530.97,18440615.76,24567450.92,35577847.32,39605548.98,32300204.03,21123350.61,29263079.61,34482940.48,19013290.04,30563488.38,18859087.76,16912786.94,38247592.74,32707672.37,32903417.89,30708394.28,25772865.11,37965103.62,34381738.38,35937424.2,40859577.87,23152098.64,25464524.58,37461234.46,35241568.62,34854073.04,33811515.37,32829987.5,29711372.02,35862750.36,33746610.71,33552162.3,27381011.35,22377634.96,32101458.26,10827261.7,36440508.49,15687782.06,17289990.82,34659845.56,28973195.76,25425715.49,26175237.09,25327236.58,26045171.57,23404144.12,25017033.98,0,0,0,0
_[M + Na]+_sirius_NADUQCROZYTGPH-UHFFFAOYSA-N_corr_3199_pos,403.1477776,5.035439166,943325.657,1162070.242,1166538.797,913438.6679,647096.2564,707240.8232,770411.2753,1305258.621,1666090.093,1216228.302,779036.7254,1632999.41,1588714.305,1574838.963,1480627.68,673455.5854,1556317.207,1552513.571,682999.3279,1135142.931,1255312.297,717629.7489,1126021.015,1130818.643,1161525.619,1251283.039,1687746.584,1064285.094,1474867.587,1642404.562,1154289.297,1174674.434,1777020.698,1758023.025,1468040.795,1217865.978,1205857.513,1271159.973,1100169.885,1567644.529,1089867.684,1194667.878,1239288.966,634339.639,1147211.173,635878.8401,1179403.54,755970.0281,731596.5103,1097804.367,1582201.209,1685626.5,1080432.375,1100433.17,1170368.772,1123268.637,1327879.042,1744502.242,1866965.818,1922492.563,1880132.161
_[M + Na]+_sirius_GRUFZTGABLSDFG-UHFFFAOYSA-N_corr_2792_pos,596.0773076,1.478608132,2614469.45,1834591.114,1903104.667,2065043.076,1025579.56,1238999.094,1035612.821,3331916.623,1760154.674,3599669.361,359880.6229,629797.6984,3254369.757,2018432.437,387640.4027,670444.7574,2665729.607,3503184.654,605034.9012,1033343.364,0,2572282.83,1399274.18,3883751.462,2500125.919,1564735.232,2695317.27,2079166.437,1496222.154,1240785.102,1038057.457,2722623.619,1153818.064,1741436.729,218050.7376,1517539.746,1551483.041,2400202.814,3522745.505,1634640.351,4336123.997,764669.328,1359168.494,845060.9944,786014.9723,144664.8484,2038684.306,895980.6023,1275320.402,3884760.32,2273811.612,2145607.605,2021051.569,1611826.702,1604543.98,1473442.466,1444931.573,0,0,0,0
_[M + Na]+_sirius_VKWZDXGYNMWHQU-UHFFFAOYSA-N_corr334_584_pos,352.3057741,6.269728013,19466967.55,15399733.45,27496194.79,14799293.87,16433184.95,14689271.48,12152671.03,15346669.83,22288173.36,10106763.09,16017848.38,16114210.75,13481202.15,13278041.21,15112814.37,11454346.04,14697574.16,13129526.67,11548116.53,15787963.44,16440730.99,11869742.24,15746661.26,12274000.32,14972193.86,15271851.34,16113100.88,14795843.4,13072525.5,14239921.54,14383935.87,14804775.66,16062323.06,15952034.77,14318563.99,13493096.73,14736313.91,14951314.03,13793956.8,15972109.69,11263505.82,12359973.68,13576716.19,11814155.17,15210037.43,14181891.71,15618451.62,11824569.5,11031010.31,12848525.17,13866602.9,15877150.03,14360524.92,14368145.97,15084841.58,10435094.5,15810353.96,10317129.21,10991222.54,10765251.23,10027576.79
_[M + Na]+_sirius_WBBUFKBXWUDMQG-UHFFFAOYSA-N_corr_748_pos,472.0981413,1.772951595,7170948.579,7675772.243,7995883.681,6332704.726,4374731.026,4262779.529,4609515.097,6923619.244,7178379.256,5804761.039,3356882.591,4129051.557,1017652.736,981094.1435,5334731.093,4073420.81,3191653.439,1518045.8,872876.0495,6543821.699,9572594.863,4110531.931,5144562.874,1896470.169,6560804.627,2485242.817,3502689.124,3398645.515,8014453.796,5084396.114,1329547.3,4740044.59,2771414.824,8579227.308,0,5669260.135,6082217.059,3630147.458,5709214.43,2142459.092,5877504.417,1568693.859,1801549.28,2537472.347,3876140.178,2182499.286,10974770.16,1466647.929,2698795.421,12376685.64,6714022.31,3242048.142,1878229.517,1690952.613,3421498.71,1045189.312,13733609.89,0,0,0,0
_[M + Na]+_sirius_LOJYQMFIIJVETK-UHFFFAOYSA-N_corr_777_pos,297.1192828,1.472474454,15869970.71,14925599.55,14486069.51,14465955.74,10230254.34,9647717.059,10112061.47,15398732.3,15634628.16,15591472.71,9595650.385,25994181.59,7825958.903,11382627.11,15979702.25,10295602.08,26788488.08,25736093.44,6343352.088,19089931.48,8230405.13,8723870.192,10930477.66,11247841.15,15405093.14,16394938.98,18905308.26,13489654.78,16689456.06,10732002.9,6382253.17,14998811.77,6864735.96,30650312.82,1886966.081,14083500.43,21350014.25,14719969.09,21794098.8,7531601.19,20198594.2,4364264.813,8778161.601,12247341.49,19325000.17,5151810.304,18002890.53,6328986.324,13849529.98,14049227.5,14672914.95,8365001.808,14748674.38,9702306.507,8539671.272,10391422.82,20561974.58,0,0,0,0
_[M + Na]+_sirius_MRUAUOIMASANKQ-UHFFFAOYSA-O_corr291_823_pos,365.2777332,5.089427648,4620549.324,4262252.411,3731983.936,4496052.385,1215192.136,1228407.901,1307804.843,7334032.182,4490433.432,7015647.21,1287868.038,3776025.157,4643926.068,4750306.021,4186516.444,1490299.751,3904388.825,4539110.175,848558.1312,4627130.817,3797831.585,987276.5222,3855748.983,4454402.861,3144680.593,4374374.98,3902182.412,3464186.238,3523148.302,3805098.4,4110127.533,3295870.358,4496437.42,3533655.973,4576709.588,4213958.189,3440946.78,4135727.946,3433982.933,3182358.315,5652370.149,9981514.363,4064154.275,1190393.221,3493204.558,1160781.235,3775826.134,1289401.056,1085204.258,4892407.697,3180407.396,4495463.914,5641201.13,3177597.527,4699056.948,6326553.502,4348749.886,8182714.148,9623437.537,9302639.937,8730863.43
_[M + Na]+_sirius_DIFFWVVIHKVXDB-UHFFFAOYSA-N_corr_707_pos,249.1588918,3.474523361,5945993.801,5988457.079,6031087.126,6132050.299,5040849.103,5033569.716,5384640.986,5541885.628,6489232.556,5410400.623,4943698.418,1755879.767,881072.088,5603507.519,401249.5659,823959.2941,615917.119,2664645.1,960725.4334,2083741.677,1404815.25,497430.6936,732879.9702,1233713.772,39146750.46,105485.5344,25940642.5,1891160.852,921356.795,2587009.558,339167.1736,16274427.22,1657881.194,1080430.614,1902269.172,1014836.337,1312610.298,38600745.82,547397.409,1530239.993,29608716.41,991303.2153,18847040.74,8145214.195,12879025.71,2316656.802,904622.0349,847723.5745,4318611.723,838460.8111,1312519.58,1654796.93,1384693.488,4483431.503,128814.8209,1224233.076,22266929.08,2255179.617,2316374.129,2202522.915,2087962.858
_[M + Na]+_sirius_LGRFSURHDFAFJT-UHFFFAOYSA-N_corr29_724_pos,171.0051857,1.102667456,17919307.11,17135252.8,14677398.36,15379768.27,12777736.96,13449301.54,12658464.34,18425026.67,14856426.68,18633316.98,11051343.33,10753240.62,34148810.89,15606310.66,11276381.19,8897807.709,8057694.429,10044106.63,4466107.421,8778665.298,4494795.184,5638776.593,43623976.32,14726975.61,14183968.45,10934690.94,13856022,9331413.672,24596007.07,6990435.669,10770631.23,7477245.316,9946540.627,13812312.23,45808886.38,16089188.17,10407715.89,8941886.199,38353373.31,5995599.361,13515398.84,7697473.699,9381284.275,8680298.692,14102836.53,3141515.142,18926880.12,12213838.27,14958821.27,44646961.34,38727929.37,6569605.458,13040289.89,15284953.39,27912719.56,58465709.71,14208197.55,0,0,0,0
_[M + Na]+_sirius_XTWYTFMLZFPYCI-UHFFFAOYSA-N_corr43_1619_pos,450.0186784,1.210094809,5219088.361,5081840.367,6510098.911,5592789.838,3717079.712,2413309.291,3106510.723,4831321.711,6161372.665,4768071.368,5100906.104,889506.0116,7134341.034,9032446.175,623426.1187,1660199.069,10119864.72,8413640,7576270.915,1117045.214,1159139.588,10761024.45,8342183.24,2158926.788,14879557.04,12106360.23,12799559.57,13911365.37,4302190.922,6511233.741,15942963.46,7797977.648,9257454.517,1372137.605,8996159.68,4897349.476,935220.9723,8114655.625,2500139.817,12329354.55,6193140.683,11991815.35,12589382.1,406715.9444,609311.5539,1186554.244,4870763.536,20390562.16,8240138.595,4648413.11,6520978.434,8774079.641,12384193.9,9068571.985,5638152.724,9933054.41,4984277.936,0,0,0,0
_[M + Na]+_sirius_CVSVTCORWBXHQV-UHFFFAOYSA-N_corr17_249_pos,154.0585709,0.953976631,56085787.04,40126561.13,71573337.15,79137202.27,82931986.49,72408427.2,81433532.72,59875967.52,53933764.99,60705178.92,94567729.42,70691571.23,39926390.8,35608610.24,40289588.84,106263942.9,53708581.6,37869428.58,65853558.7,65078487.75,42840465.77,116635789.1,42108796.98,41448868.04,54885157.93,45650155.31,58917319.98,41874798.27,45835396.34,38689439.63,40982149.79,49146372.07,45071117.66,43071488.62,58790204.43,60227165,43112503.67,48544154.28,80718180.15,62875912.29,52070642.6,54548235.38,66988273.3,77079107.03,77425046.22,87565063.93,54817151.8,90358201.3,65675595.12,48565874.11,52382950.61,54414082.33,45734945.22,62495552.5,61534678.94,68547416.1,51590438.33,0,0,0,0
_[M + Na]+_sirius_HUOUXPWOUNLCOX-UHFFFAOYSA-N_corr263_272_pos,680.4254811,4.552337802,17726394.74,16500543.43,17171751.93,17749130.67,5797349.836,5440519.245,5380379.174,19336400.5,17468912.61,17325676.19,6436329.024,15893233.52,21704128.96,17180512.95,17661036.67,6318631.805,16568483.16,17021358.42,6095980.396,17379417.31,17296543.97,6296600.403,14868088.06,17574980.81,15972919.47,17878529.35,17693757.09,16375682.26,15068089.92,17374514.96,14748834.17,16890232.54,15912458.83,15860876.39,17865345.96,17993477.19,16073563.15,16002865.35,17837728.08,16860520.68,18696403.08,24780726.25,17520673.28,6055365.353,18305200.66,5486750.752,16682888.27,5364606.205,6310467.648,19181037.75,17255476.29,16876938.1,19917572.32,21546692.4,17692244.74,18950815.11,15651873.79,24415229.17,27240657.41,24680375.58,24390141.21
_[M + Na]+_sirius_SRNWOUGRCWSEMX-UHFFFAOYSA-N_corr_1269_pos,582.0613291,1.149376188,5473072.555,4860964.988,5854639.536,5595515.058,4532801.637,4543419.946,4789133.692,6410040.161,5121601.39,6342548.731,4401242.962,517356.6836,1155559.3,1381373.153,471716.685,528295.483,2146067.234,2244368.322,803694.6604,703086.7237,45721.48109,1852348.979,1594363.164,1630440.101,3080136.345,1482685.29,2024780.388,1666125.295,1643451,1179976.316,1751441.846,1936703.685,1825933.618,844713.1812,71371.86418,1212729.229,638869.4754,2660967.191,1723643.587,2546816.43,2350688.562,1800431.268,1181622.78,471594.1624,576659.521,260184.7288,1318184.804,1178452.043,1097915.467,2082593.73,1154577.764,2290706.505,1973676.223,1499042.547,1183648.951,1419454.964,1530674.796,0,0,0,0
_[M + Na]+_sirius_LSAMUAYPDHUBQD-UHFFFAOYSA-N_corr_1290_pos,249.1572538,3.354513489,2311514.328,2213495,1899257.654,2139282.883,1553148.432,1698595.198,1592946.35,2382540.959,1932993.237,2435727.2,1589801.839,1485101.04,2346237.348,1791117.639,1145391.434,1914613.325,1793371.142,1826482.58,1744073.809,1912479.112,1829728.647,2966343.089,1585251.733,1849024.117,1832494.682,1674223.491,2716352.576,2850934.056,1487256.949,1485644.968,2394198.732,1217341.466,1911459.415,1040535.096,2019999.591,1912038.746,1223745.353,1368318.482,2911352.034,2000135.325,1751106.976,2318792.778,2632380.371,1691975.969,2287849.265,1294824.202,2321023.236,1661365.682,851917.4069,1620503.486,3311013.501,1180912.071,2151551.594,3528014.919,2303677.127,2372575.968,2065581.769,425850.2168,400291.3659,542404.5799,323961.632
_[M + Na]+_sirius_KMMZQXVFKBCFRP-UHFFFAOYSA-N_corr_1136_pos,229.974549,1.17685563,7154975.823,6711796.406,5773690.746,6695163.756,6315041.043,6713877.362,6376884.116,7163052.358,6350536.452,6977057.527,6035105.469,8743182.966,9075981.537,3398519.052,13098517.55,11422544.61,2955673.526,2493477.463,2004635.265,10305245.75,14099695.75,4616054.119,8425912.875,9260392.781,4102525.811,4988416.512,2885510.224,4242988.064,10959126.9,7000355.227,3678562.557,3355514.42,3071109.604,7273336.904,8200408.168,5742865.211,6981814.453,3261314.332,7583688.912,2809424.356,5925695.04,3597198.101,5578088.043,9603130.551,9494338.71,10881725.25,10594774.09,5797279.173,5100791.464,11886754.22,6529938.906,5025163.489,2902846.046,4287774.737,9341286.373,10210316.48,9821461.157,0,0,0,0
_[M + Na]+_sirius_DVEIDGKSJOJJJU-UHFFFAOYSA-N_corr15_145_pos,170.032455,0.940949294,108805385,51401668.64,175819569.2,179770917,205167486.7,181155257.2,203465925.6,120590062.6,126881201.3,114717028.8,234725118.3,165084479,35517124.74,50604260.41,86754198.52,243868011.3,157716500.2,68761799.41,164959883,129539128.7,59674453.5,237797465.9,86093654.73,70113523.44,125392226.8,94121154.17,100715125,79960623.72,71442432.49,84737834.55,64541254.09,110884096.9,52327981.99,125991111.7,92098298.34,98625466.01,112401607.4,133345305.6,135080109.5,144432872.7,85601134.38,95846180.14,64565268,216995918.8,122751238.3,150655794.5,143979679.5,172919158.1,266514252.7,135105923.3,59923937.27,137762137.2,60944199.23,113293126.5,125682398.7,107142881.2,112670756.2,0,0,0,0
